84.5075,0.0703,-394.2573,0.123226
84.5753,0.0703,-394.7130,0.123668
84.6411,0.0702,-395.1326,0.124077
84.7103,0.0701,-395.5539,0.124468
84.7834,0.0699,-395.9760,0.124877
84.8608,0.0692,-396.3985,0.125260
84.9500,0.0685,-396.8596,0.125702
85.0368,0.0676,-397.2810,0.126110
85.1275,0.0665,-397.7025,0.126501
85.2134,0.0658,-398.0857,0.126854
85.3204,0.0641,-398.5439,0.127294
85.4213,0.0627,-398.9656,0.127683
85.5352,0.0610,-399.4242,0.128122
85.6328,0.0593,-399.8075,0.128488
85.7442,0.0579,-400.2285,0.128884
85.8697,0.0557,-400.6881,0.129322
85.9894,0.0542,-401.1086,0.129717
86.1121,0.0522,-401.5291,0.130130
86.2264,0.0507,-401.9119,0.130496
86.3655,0.0488,-402.3692,0.130939
86.4933,0.0470,-402.7898,0.131350
86.6064,0.0500,-403.2173,0.131754
86.7303,0.0511,-403.6358,0.132178
86.8531,0.0503,-404.0581,0.132588
86.9753,0.0497,-404.4817,0.133016
87.0988,0.0449,-404.9022,0.133439
87.2333,0.0395,-405.3697,0.133905
87.3440,0.0417,-405.7603,0.134288
87.4790,0.0455,-406.2270,0.134766
87.6033,0.0460,-406.6535,0.135204
87.7286,0.0451,-407.0841,0.135635
87.8562,0.0439,-407.5126,0.136073
87.9831,0.0387,-407.9457,0.136513
88.1126,0.0348,-408.3855,0.136959
88.2421,0.0384,-408.8196,0.137396
88.3848,0.0423,-409.2948,0.137882
88.5022,0.0406,-409.6896,0.138277
88.6466,0.0397,-410.1668,0.138782
88.7799,0.0391,-410.6051,0.139223
88.9131,0.0384,-411.0443,0.139674
89.0495,0.0382,-411.4807,0.140129
89.1825,0.0331,-411.9218,0.140590
89.3287,0.0290,-412.4068,0.141091
89.4500,0.0285,-412.8095,0.141512
89.5960,0.0279,-413.2940,0.142009
89.7304,0.0274,-413.7386,0.142480
89.8655,0.0269,-414.1843,0.142939
89.9996,0.0253,-414.6315,0.143412
90.1360,0.0249,-415.0789,0.143875
90.2722,0.0268,-415.5303,0.144344
90.4105,0.0311,-415.9790,0.144815
90.5501,0.0318,-416.4229,0.145283
90.6902,0.0271,-416.8736,0.145753
90.8321,0.0240,-417.3275,0.146220
90.9871,0.0240,-417.8204,0.146731
91.1318,0.0252,-418.2719,0.147205
91.2755,0.0247,-418.7249,0.147681
91.4198,0.0243,-419.1786,0.148157
91.5646,0.0233,-419.6326,0.148627
91.7094,0.0222,-420.0883,0.149111
91.8674,0.0207,-420.5850,0.149635
91.9990,0.0192,-421.0003,0.150076
92.1578,0.0175,-421.4991,0.150600
92.2900,0.0157,-421.9157,0.151035
92.4493,0.0138,-422.4164,0.151571
92.5953,0.0117,-422.8764,0.152059
92.7555,0.0098,-423.3791,0.152597
92.8889,0.0079,-423.7988,0.153037
93.0338,0.0079,-424.2651,0.153535
93.1945,0.0113,-424.7703,0.154067
93.3420,0.0112,-425.2318,0.154566
93.4907,0.0099,-425.6967,0.155048
93.6295,0.0080,-426.1165,0.155514
93.7936,0.0019,-426.6253,0.156062
93.9457,-0.0001,-427.0953,0.156562
94.1119,-0.0004,-427.6054,0.157098
